Beer Mukashi Mukashi,1956.0
Jiaoao de Jiangjun,1956.0
Yuurei-sen,1956.0
Jin Erhuan He Yin Chutou,1956.0
Pang Sao Hui Niangjia,1956.0
San Ge Linju,1956.0
Jizhi de Shanyang,1956.0
Wo Zhidao,1956.0
Go-hiki no Kozaru-tachi,1956.0
Da Honghua,1956.0
Fukusuke,1957.0
Koneko no Rakugaki,1957.0
Ba Luobo,1957.0
Shuangbaotai,1957.0
Yumemi Douji,1958.0
Bunbuku Chagama (1958),1958.0
Chuumon no Ooi Ryouriten (1958),1958.0
Hakujaden,1958.0
Koguma no Koro-chan,1958.0
Mogura no Adventure,1958.0
Lao Po Po de Zao Shu,1958.0
Gu Boshi Di Xin Fa Xian,1958.0
Qiang Shang De Hua,1958.0
Xiao Hou Yu Bai Pang,1958.0
Zhao Xiao Ge Ge,1958.0
Xiao Fa Ming Jia,1958.0
Xiao Liyu Tiao Longmen,1958.0
Mutou Guniang,1958.0
Zhubajie Chi Xigua,1958.0
Xiao Pengyou Men,1958.0
Huoyan Shan,1958.0
Meili de Xiao Jinyu,1958.0
Guo Hou Shan,1958.0
Si Zhi Xiao Ye Ya,1958.0
Shui Chang De Zui Hao,1958.0
Hyoutan Suzume,1959.0
Poron Guitar,1959.0
Ari to Hato (1959),1959.0
Magic Boy,1959.0
Inaka Nezumi to Machi Nezumi,1959.0
Kozaru no Buranko,1959.0
Koneko no Studio,1959.0
Luo Bo Hui Lai Le,1959.0
San Zhi Hu Die,1959.0
Yu Tong,1959.0
Bu Gu Niao Jiao Chi Le,1959.0
Hong Se Xin Hao,1959.0
Mifeng Yu Qiuyin,1959.0
Yi Zhi Xie,1959.0
Sen Lin Zhi Wang,1959.0
Inemuri Buu-chan,1959.0
Gui Hou Fen Shu,1959.0
Longxia,1959.0
Diao Long Ji,1959.0
Kasa Jizou,1960.0
Kutsuya to Kobito,1960.0
Mori no Ongakutai,1960.0
Alakazam the Great,1960.0
Kagami,1960.0
Xiao Kedou Zhao Mama,1960.0
Mittsu no Hanashi,1960.0
Fashion,1960.0
Ni-hiki no Sanma,1960.0
Cong Ming De Yazi,1960.0
Yuan Xing Bi Lu,1960.0
Shan Yang He Lang,1960.0
Kai Chai Guniang,1960.0
Da Luo Bo,1960.0
Da Jiangzhang,1960.0
Da Luobu,1960.0
Gezi,1960.0
Mu Yang Shao Nian,1960.0
Shui Mo Donghua Pian Duan,1960.0
Mu Tong Yu Gongzhu,1960.0
Kamotori Gonbee,1961.0
Onpu,1961.0
Kaguya-hime,1961.0
Acchi wa Kocchi,1961.0
Instant History,1961.0
Plus 50000-nen,1961.0
Ikedaya Soudou,1961.0
Anju to Zushiou Maru,1961.0
Daremo Shiranai,1961.0
Punpun Polka,1961.0
Stamp Fantasia,1961.0
Yike Da Baicai,1961.0
Jibing Zenyang Chuanran,1961.0
Taiyang de Xiao Keren,1961.0
Shuide Benling Da,1961.0
Omusubi Kororin,1962.0
Ari to Kirigirisu,1962.0
Otogi Manga Calendar,1962.0
Tales of a Street Corner,1962.0
Goman-hiki,1962.0
Arabian Nights: Sinbad no Boken,1962.0
Male,1962.0
Human Zoo,1962.0
Renshen Wawa,1962.0
Si Yaodai,1962.0
Mogura no Motoro,1962.0
Ookina Furudokei,1962.0
Deng Mingtian,1962.0
Xiao Xiliu,1962.0
Meitounao He Bugaoxing,1962.0
Daming Fu,1962.0
Ring Ring Boy,1963.0
Shiroi Zou,1963.0
Ginga Shounen Tai,1963.0
Ookami Shounen Ken,1963.0
Astro Boy (1963),1963.0
Shisukon Ouji,1963.0
Koneko no Byouki,1963.0
Wanpaku Ouji no Orochi Taiji,1963.0
Mu Di,1963.0
Wan Wan Chuushingura,1963.0
Tetsujin 28-gou,1963.0
Futari Zamurai Homare no Kawakiri,1963.0
8 Man,1963.0
Clarinet Kowashichatta,1963.0
Otoko to Onna to Inu,1963.0
Sennin Buraku,1963.0
Jikan,1963.0
Kiseki,1963.0
Ai,1963.0
Kongque Gongzhu,1963.0
Jin Se De Hai Luo,1963.0
Anapoko,1963.0
Huang Jin Meng,1963.0
Zhang Fa Mei,1963.0
Danao Tiangong,1964.0
Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,1964.0
Astro Boy: The Brave in Space,1964.0
Naita Aka Oni,1964.0
